Fecha,Territorio,nombre.corto,provincia,Edad,Sexo,Casos
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 0 a 14 años,Mujeres,NA
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Ambos sexos,10
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Hombres,3
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Mujeres,7
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Ambos sexos,39
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Hombres,15
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Mujeres,24
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 45 a 64 años,Ambos sexos,100
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 45 a 64 años,Hombres,49
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 45 a 64 años,Mujeres,51
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 65 a 84 años,Ambos sexos,58
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 65 a 84 años,Hombres,38
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 65 a 84 años,Mujeres,20
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 85 y más años,Ambos sexos,24
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 85 y más años,Hombres,7
2020-04-26,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 85 y más años,Mujeres,17
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,TOTAL,Ambos sexos,337
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,TOTAL,Hombres,151
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,TOTAL,Mujeres,186
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 15 a 29 años,Ambos sexos,16
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 15 a 29 años,Hombres,7
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 15 a 29 años,Mujeres,9
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 30 a 44 años,Ambos sexos,49
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 30 a 44 años,Hombres,23
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 30 a 44 años,Mujeres,26
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 45 a 64 años,Ambos sexos,144
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 45 a 64 años,Hombres,66
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 45 a 64 años,Mujeres,78
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 65 a 84 años,Ambos sexos,89
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 65 a 84 años,Hombres,42
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 65 a 84 años,Mujeres,47
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 85 y más años,Ambos sexos,39
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 85 y más años,Hombres,13
2020-04-26,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 85 y más años,Mujeres,26
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,TOTAL,Ambos sexos,157
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,TOTAL,Hombres,66
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,TOTAL,Mujeres,91
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 15 a 29 años,Ambos sexos,8
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 15 a 29 años,Hombres,4
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 15 a 29 años,Mujeres,4
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 30 a 44 años,Ambos sexos,23
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 30 a 44 años,Hombres,6
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 30 a 44 años,Mujeres,17
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 45 a 64 años,Ambos sexos,34
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 45 a 64 años,Hombres,12
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 45 a 64 años,Mujeres,22
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 65 a 84 años,Ambos sexos,54
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 65 a 84 años,Hombres,30
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 65 a 84 años,Mujeres,24
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 85 y más años,Ambos sexos,38
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 85 y más años,Hombres,14
2020-04-26,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 85 y más años,Mujeres,24
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,TOTAL,Ambos sexos,631
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,TOTAL,Hombres,264
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,TOTAL,Mujeres,367
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 0 a 14 años,Ambos sexos,1
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 0 a 14 años,Hombres,NA
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 0 a 14 años,Mujeres,1
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 15 a 29 años,Ambos sexos,46
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 15 a 29 años,Hombres,15
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 15 a 29 años,Mujeres,31
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 30 a 44 años,Ambos sexos,106
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 30 a 44 años,Hombres,59
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 30 a 44 años,Mujeres,47
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 45 a 64 años,Ambos sexos,246
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 45 a 64 años,Hombres,101
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 45 a 64 años,Mujeres,145
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 65 a 84 años,Ambos sexos,148
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 65 a 84 años,Hombres,65
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 65 a 84 años,Mujeres,83
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 85 y más años,Ambos sexos,84
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 85 y más años,Hombres,24
2020-04-26,Córdoba (distrito),Córdoba,Córdoba,De 85 y más años,Mujeres,60
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,TOTAL,Ambos sexos,197
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,TOTAL,Hombres,72
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,TOTAL,Mujeres,125
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 15 a 29 años,Ambos sexos,10
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 15 a 29 años,Hombres,3
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 15 a 29 años,Mujeres,7
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 30 a 44 años,Ambos sexos,21
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 30 a 44 años,Hombres,3
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 30 a 44 años,Mujeres,18
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 45 a 64 años,Ambos sexos,44
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 45 a 64 años,Hombres,17
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 45 a 64 años,Mujeres,27
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 65 a 84 años,Ambos sexos,65
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 65 a 84 años,Hombres,27
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 65 a 84 años,Mujeres,38
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 85 y más años,Ambos sexos,57
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 85 y más años,Hombres,22
2020-04-26,Córdoba Norte,Córdoba Norte,Córdoba,De 85 y más años,Mujeres,35
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,TOTAL,Ambos sexos,519
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,TOTAL,Hombres,206
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,TOTAL,Mujeres,313
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 0 a 14 años,Ambos sexos,3
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 0 a 14 años,Hombres,1
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 0 a 14 años,Mujeres,2
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 15 a 29 años,Ambos sexos,23
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 15 a 29 años,Hombres,8
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 15 a 29 años,Mujeres,15
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 30 a 44 años,Ambos sexos,93
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 30 a 44 años,Hombres,28
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 30 a 44 años,Mujeres,65
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 45 a 64 años,Ambos sexos,175
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 45 a 64 años,Hombres,63
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 45 a 64 años,Mujeres,112
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 65 a 84 años,Ambos sexos,150
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 65 a 84 años,Hombres,79
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 65 a 84 años,Mujeres,71
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 85 y más años,Ambos sexos,75
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 85 y más años,Hombres,27
2020-04-26,Córdoba Sur,Córdoba Sur,Córdoba,De 85 y más años,Mujeres,48
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,TOTAL,Ambos sexos,56
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,TOTAL,Hombres,33
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,TOTAL,Mujeres,23
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 15 a 29 años,Ambos sexos,1
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 15 a 29 años,Hombres,1
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 15 a 29 años,Mujeres,NA
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 30 a 44 años,Ambos sexos,12
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 30 a 44 años,Hombres,7
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 30 a 44 años,Mujeres,5
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 45 a 64 años,Ambos sexos,23
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 45 a 64 años,Hombres,13
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 45 a 64 años,Mujeres,10
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 65 a 84 años,Ambos sexos,17
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 65 a 84 años,Hombres,10
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 65 a 84 años,Mujeres,7
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 85 y más años,Ambos sexos,3
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 85 y más años,Hombres,2
2020-04-26,Guadalquivir,Guadalquivir,Córdoba,De 85 y más años,Mujeres,1
2020-04-26,Granada (distrito),Granada,Granada,TOTAL,Ambos sexos,1072
2020-04-26,Granada (distrito),Granada,Granada,TOTAL,Hombres,460
2020-04-26,Granada (distrito),Granada,Granada,TOTAL,Mujeres,612
2020-04-26,Granada (distrito),Granada,Granada,De 0 a 14 años,Ambos sexos,2
2020-04-26,Granada (distrito),Granada,Granada,De 0 a 14 años,Hombres,1
2020-04-26,Granada (distrito),Granada,Granada,De 0 a 14 años,Mujeres,1
2020-04-26,Granada (distrito),Granada,Granada,De 15 a 29 años,Ambos sexos,66
2020-04-26,Granada (distrito),Granada,Granada,De 15 a 29 años,Hombres,22
2020-04-26,Granada (distrito),Granada,Granada,De 15 a 29 años,Mujeres,44
2020-04-26,Granada (distrito),Granada,Granada,De 30 a 44 años,Ambos sexos,195
2020-04-26,Granada (distrito),Granada,Granada,De 30 a 44 años,Hombres,69
2020-04-26,Granada (distrito),Granada,Granada,De 30 a 44 años,Mujeres,126
2020-04-26,Granada (distrito),Granada,Granada,De 45 a 64 años,Ambos sexos,452
2020-04-26,Granada (distrito),Granada,Granada,De 45 a 64 años,Hombres,199
2020-04-26,Granada (distrito),Granada,Granada,De 45 a 64 años,Mujeres,253
2020-04-26,Granada (distrito),Granada,Granada,De 65 a 84 años,Ambos sexos,250
2020-04-26,Granada (distrito),Granada,Granada,De 65 a 84 años,Hombres,139
2020-04-26,Granada (distrito),Granada,Granada,De 65 a 84 años,Mujeres,111
2020-04-26,Granada (distrito),Granada,Granada,De 85 y más años,Ambos sexos,107
2020-04-26,Granada (distrito),Granada,Granada,De 85 y más años,Hombres,30
2020-04-26,Granada (distrito),Granada,Granada,De 85 y más años,Mujeres,77
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,TOTAL,Ambos sexos,111
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,TOTAL,Hombres,55
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,TOTAL,Mujeres,56
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 15 a 29 años,Ambos sexos,7
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 15 a 29 años,Hombres,1
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 15 a 29 años,Mujeres,6
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 30 a 44 años,Ambos sexos,23
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 30 a 44 años,Hombres,8
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 30 a 44 años,Mujeres,15
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 45 a 64 años,Ambos sexos,56
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 45 a 64 años,Hombres,31
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 45 a 64 años,Mujeres,25
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 65 a 84 años,Ambos sexos,22
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 65 a 84 años,Hombres,14
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 65 a 84 años,Mujeres,8
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 85 y más años,Ambos sexos,3
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 85 y más años,Hombres,1
2020-04-26,Granada Nordeste,Granada Nordeste,Granada,De 85 y más años,Mujeres,2
2020-04-26,Granada Sur,Granada Sur,Granada,TOTAL,Ambos sexos,167
2020-04-26,Granada Sur,Granada Sur,Granada,TOTAL,Hombres,74
2020-04-26,Granada Sur,Granada Sur,Granada,TOTAL,Mujeres,93
2020-04-26,Granada Sur,Granada Sur,Granada,De 0 a 14 años,Ambos sexos,2
2020-04-26,Granada Sur,Granada Sur,Granada,De 0 a 14 años,Hombres,1
2020-04-26,Granada Sur,Granada Sur,Granada,De 0 a 14 años,Mujeres,1
2020-04-26,Granada Sur,Granada Sur,Granada,De 15 a 29 años,Ambos sexos,17
2020-04-26,Granada Sur,Granada Sur,Granada,De 15 a 29 años,Hombres,10
2020-04-26,Granada Sur,Granada Sur,Granada,De 15 a 29 años,Mujeres,7
2020-04-26,Granada Sur,Granada Sur,Granada,De 30 a 44 años,Ambos sexos,17
2020-04-26,Granada Sur,Granada Sur,Granada,De 30 a 44 años,Hombres,2
2020-04-26,Granada Sur,Granada Sur,Granada,De 30 a 44 años,Mujeres,15
2020-04-26,Granada Sur,Granada Sur,Granada,De 45 a 64 años,Ambos sexos,79
2020-04-26,Granada Sur,Granada Sur,Granada,De 45 a 64 años,Hombres,39
2020-04-26,Granada Sur,Granada Sur,Granada,De 45 a 64 años,Mujeres,40
2020-04-26,Granada Sur,Granada Sur,Granada,De 65 a 84 años,Ambos sexos,47
2020-04-26,Granada Sur,Granada Sur,Granada,De 65 a 84 años,Hombres,20
2020-04-26,Granada Sur,Granada Sur,Granada,De 65 a 84 años,Mujeres,27
2020-04-26,Granada Sur,Granada Sur,Granada,De 85 y más años,Ambos sexos,5
2020-04-26,Granada Sur,Granada Sur,Granada,De 85 y más años,Hombres,2
2020-04-26,Granada Sur,Granada Sur,Granada,De 85 y más años,Mujeres,3
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,TOTAL,Ambos sexos,1154
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,TOTAL,Hombres,478
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,TOTAL,Mujeres,676
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 0 a 14 años,Ambos sexos,3
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 0 a 14 años,Hombres,2
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 0 a 14 años,Mujeres,1
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 15 a 29 años,Ambos sexos,61
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 15 a 29 años,Hombres,14
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 15 a 29 años,Mujeres,47
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 30 a 44 años,Ambos sexos,185
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 30 a 44 años,Hombres,55
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 30 a 44 años,Mujeres,130
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 45 a 64 años,Ambos sexos,460
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 45 a 64 años,Hombres,212
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 45 a 64 años,Mujeres,248
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 65 a 84 años,Ambos sexos,283
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 65 a 84 años,Hombres,145
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 65 a 84 años,Mujeres,138
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 85 y más años,Ambos sexos,162
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 85 y más años,Hombres,50
2020-04-26,Metropolitano de Granada,Granada Metropolitano,Granada,De 85 y más años,Mujeres,112
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,TOTAL,Ambos sexos,88
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,TOTAL,Hombres,54
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,TOTAL,Mujeres,34
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 15 a 29 años,Ambos sexos,1
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 15 a 29 años,Hombres,NA
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 15 a 29 años,Mujeres,1
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Ambos sexos,12
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Hombres,7
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Mujeres,5
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Ambos sexos,40
2020-04-26,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Hombres,23
